Id,Sentence,Explain,Created at,Updated at
397,"狗是人类最好的朋友。 然而狗最好的朋友是「屎」。
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
396,"性是复杂的。 不，人是「复杂」的，性是啪啪啪。
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
395,"上帝为你关上门，一定会为你打开一扇窗。 可惜「你太胖」。 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
394,"敬往事一杯酒，再爱也不回头。 求你回头看看吧，往事都「吐」了！ 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
393,"是金子到哪里都发光。 可是你是「石头」啊。
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
392,"你以为有了钱就会像你想象中那样快乐吗？不，你错了。有钱人的快乐，你根本想象不到。
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
391,"一个充实的夜晚往往是这样的： 仔细回忆我微信里每一个人是谁，然而很多也没概念，不得已点进聊天记录查看回忆，以及点进每个人的朋友圈，查看对方是不是屏蔽了我，那我第一时间要删除对方，证明对方在我眼里屁都不是一个。完成了这之后，开始用同样的方式查看QQ。
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
390,"若你没厮守一生的决心，请不要爱上我这么一个人。写这首歌的人实在太恐怖。 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
389,"一个胖的人是不可能有气质的，这条真理的客观程度等同于“人总有死的那天”。 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
388,"在我心里一直觉得中国现代文坛的绝代双骄是“刘墉”和“林清玄”。 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
387,"渡边淳一《樱花树下》，渡边淳一的书总是让我产生一种错觉，那就是他自己的床技应该很挫的样子，,就像安妮宝贝长一副不可能发生艳遇的模样，于是她在书里面总是发生艳遇。 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
386,"我觉得这种“古巨基长这样还需要隐瞒爱情20年”这几种论题都应该入选“世界未解之谜”。
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
385,"跟同事讨论李寻欢的飞刀究竟是发出去后再捡回来重新发，还是先自己在家做一堆飞刀，每次出门前兜上一兜，争论了整整一个小时，连饭都没心思吃。我想这是我没结婚的根本原因。 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
384,"因为要占9.9的优惠，特地点了个49.9的不爱吃的菜，就像很多人的人生。 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
383,"杨过那种人是不用追的，哪怕你费尽心思为了他死都是白死的，程英对他这么好，他还是贴身穿着小龙女补的破衣服，现在想还是张无忌比较好，比较像平常男人，虽然朝三暮四，但是易感心软，也算美德。 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
382,"月薪一万以下的人是没有资格取英文名的。
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
381,"世界上最负能量的书绝对是情感专栏，我的天，看那些写信的女人你就要感慨这些女人都不是跟男人结婚，都是跟怪物结婚，当然最绝望的是这些写信咨询的女人总爱用这个句式“真的，我以前从来不相信这事会发生在我身上——”，世界上还有话比这句话更恐怖的么？
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
380,"我妈说，自从黄渤红了有钱了之后，看起来都眉清目秀了。 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
379,",看本小说，故事竟然不是发生在香榭丽舍大街，而是在长沙黄兴路步行街！！！如此怎能归类到“爱情小说”? 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
378,"师太年轻时候真心看不起家庭妇女，年老了做家庭妇女做得这么得瑟，一个人的观点都是跟着她自己生活转的，谁也不高贵。那些爱看亦舒作品的小姑娘们真该醒悟醒悟，她们的偶像自己也没高档到哪儿去。 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
377,"周星驰电影都很寂寞，大内密探008，他最后打败了大反派，对着他老婆，一脸期待她夸奖表扬的样子，这当儿，刘嘉玲演的老婆却自顾自的照镜子，半分眼色也没给他。 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
376,"我养你啊，这是句动听的话。可惜多半是假的。 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
375,"一个将来会发财的人，是有迹可循的，根据我的观察。发财有两种决定因素，一，运气，包括出身平台，这个决定因素决定的是发大财，二，个人素质，这个决定的是发小财……这种素质，一想钱二有心机三勤奋自制坚韧四善观察选择结交人五目标明确……至于没运气发大财，又没毅力发小财的那些人，就又找了个心灵寄托，叫平淡生活，人总是擅长于自我安慰嘛！啊……我有没有总结过人生最美妙的东西，就是大家都会死，那些比我运气好，又比我努力的人，也要死，想到这里，真是开心。 
",,2019-04-18 02:50:01 UTC,2019-04-28 08:23:49 UTC
374,"“妈不是说你，你看你找那个对象，长得那么丑，话也说不明白，我要是和别人说这是我女婿我都觉得丢人”
“他家有十几个亿。”
“当然了，人也没必要活得那么虚荣，为什么非要在意别人的看法呢?更何况爱情本来就是盲目的，妈支持你!”
",,2019-04-18 02:50:00 UTC,2021-01-25 02:08:34 UTC
373,"如果你是长得好看的话，在公车地铁上睡着了，头靠在旁边人的肩上，旁边的人会一直陪着你直到醒来。你要是长的丑的话，头一旦靠在旁边的人肩上，他会立即拍醒你，并温馨提醒你保管好财物。
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:49 UTC
372,"年轻的男孩只希望自己的女朋友是美丽的。而随着他不断长大，阅历的不断积累，他终归会认识到：美丽并不是选择伴侣的全部，性感也很重要。
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:49 UTC
371,"女生有这样的梦想：某一天辛苦工作之后，在客户处认识一位优秀男人。他自信、Self-centered、成熟、幽默，又对人很caring。你们坠入爱河。他对你说：别工作了，我帮你开家咖啡馆吧!于是你的生活变了，每天在充满情调的咖啡馆里钻研咖啡甜点。你又开始相信爱情了。后来你发现男朋友开了十几家咖啡馆了。
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:49 UTC
370,"很多时候别人对你好，并不是因为别人喜欢你，而是因为他们喜欢对人好。
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:49 UTC
369,"好多重要又紧迫的事情，先干哪一件都会感觉别的事情被耽误了。所以还是先上会儿网吧。
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:49 UTC
368,"所谓人生理想，就是支持你捱过每天的无聊与痛苦，最终没有实现的那个愿望。有了它，临死前是无穷的空虚和痛苦;没有它，这辈子都熬不下来。
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:49 UTC
367,"有时我们觉得别人误会了自己，其实是我们误会了自己
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:49 UTC
366,"吹牛逼是一些人的天性。当对于一些话题自己乏善可陈时，就会搬弄外援：我有个朋友，拥有比你们更牛逼的经历。讲完后洋洋得意，潜台词是作为其朋友，自己肯定也不会差到哪去。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:49 UTC
365,"哪怕抛掉出身的因素，我觉得你也未必干得过别人。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
364,"很同情那些名校毕业生。这些人中的绝大多数，一生最大的成就就是高考的成功，一下超越了社会中的各种阶层，仿佛升到顶端。之后一辈子都在走下坡路。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
363,"你年轻时一事无成;时而自怨自艾颓废堕落，时而咬紧牙关拼命努力，经营关系，但你的生活一直没有改善，你一直很痛苦，直到三十岁。”他听后兴奋地问：那三十岁之后呢?有转机吗?算命先生微微抬起头：三十岁后……你就开始习惯了。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
362,"我追逐自己的梦想，别人说我幼稚可笑，但我坚持了下来。最后发现，原来还真是我以前幼稚可笑。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
361,"有些人感慨：“自己岁数不小了，还没有成熟起来。”其实你们已经成熟起来了，你们成熟起来就这样。
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
360,"别减肥了，你丑不仅是因为胖。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
359,"直到三十岁才知道，和不同的人说不同的话，表现出不一样的态度，是一种非常可贵的能力，而不是虚伪。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
358,"我们所咒骂的那些品德败坏的人，其实不过是直接或间接地损害了我们的利益。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
357,"出卖自己的灵魂和原则并不丢人，丢人的是没能卖一个好价钱。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
356,"社会精英阶层一边啃着心灵鸡腿和心灵鸡胸，一边为我们送上了心灵鸡汤，说人生的价值并不在于你挣了多少钱和外在是否美。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
355,"人生的自由和无限可能性都是错觉。每个人都被社会压力，亲近的人和自己束缚的死死的，每天做着自己一定会去做的事情。
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
354,"一些人的情商比较低，没法扮演好自己的社会角色，只能一直以最真实的自己面对世界。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
353,"以前每次看到网上的青年在微博校内大谈国事，我担心他们会干出些什么事情来。后来我发现他们还同时说着“明天一定要早起”，“这个假期要多看几本书”，“再也不能多吃了”，于是我放心了。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
352,"老板和领导很清楚哪些人能够得到晋升。对于那些不能的人，他们也会不断地鼓励和给她们希望。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
351,"有些人，社交能力很差。只能和那些志同道合，彼此欣赏的人做朋友。而那些性格不随和，不喜欢自己，但是能给自己带来提升的人，他们没有能力搞定。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
350,"尽量不要和比自己生活质量高的人起冲突，不论你是假装若无其事、努力争辩或者破口大骂，在别人看来，都是自己很可笑并且已经输了。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
349,"很难想象让敏感多变的年轻人去做Leader，进行重大的决策。这些人睡一觉起来，被别人说了几句，或者吃了顿好饭，人生观世界观就可以发生翻天覆地的变化。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
348,"如果你很忙，除了你真的很重要以外，更可能的原因是：你很弱，你没有什么更好的事情去做，你生活太差不得不努力来弥补，或者你装作很忙，让自己显得很重要。——史蒂夫·乔布斯 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
347,"如果外貌好能够获得他人的关注，又有钱能够支持各种娱乐活动，谁会愿意每天呆在家里打游戏，刷微博，看电视剧。
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
346,"优秀幸福的人是喜欢撒娇的，告诉别人自己这儿过得不好，那儿过得也不好。有些人当真的了，觉得别人天天是在宝马车中哭泣。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
345,"成败是评判英雄的唯一标准。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
344,"为什么有些人要把追求精神满足和追求物质上的富足对立起来呢?你不幸福是因为你境界不高，你物质生活差是因为你能力不行。这完全是两回事儿。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
343,"经过十年的不断奋斗和磨砺，我终于从一个懵懂无知、敏感脆弱的少年，成长为了一个懵懂无知、敏感脆弱的青年。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
342,"出身不好的限制也不光是平台问题。出身不好，说明你父母混的也不怎么样，也许你基因里就写着“不行”两个字。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
341,"我要是有钱或者长得好看就好了。那样，即使我性格有点儿怪，也会有人愿意倾听我的想法和感受，跟我做朋友。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
340,"如果你知道一些事情有意思，但不能去做而失落，那还好;要是觉得什么都没意思，应该就是抑郁症。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
339,"你全力做到的最好，可能还不如别人随便搞搞。
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
338,"学术能力的缺乏并不意味着你就擅长混社会，说不定还不如在学校的表现。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
337,"弱者都是这样，觉得生活中的无奈太多，自己又无力改变。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
336,"有些人努力了一辈子，就是从社会的四流挤入了三流。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
335,"基因是你给的，成长环境是你给的，社会阶层是你给的——还有脸埋怨自己孩子没出息。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
334,"“那些出身好能力强的人努力是为了成功，因为人家有可能会成功。我们努力是为了啥呢?”“为了活下去。” 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
333,"当别人和你说忙，是他/她要留时间给更重要的人。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
332,"如果你每天干的活明显多于别人，但自己很高兴还感觉得到器重，那么与其说你很有才干，不如说你的领导很会管人。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
331,"“老师您好，请问像我这样的，没有背景的北大毕业生应该如何定位自己?”“社会底层群众中受教育程度最高的一批人。” 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:48 UTC
330,"26岁的他辞掉工作，和朋友建了支乐队，到各民办大学演出，反响平淡。30岁钱花完了，父亲得病要很多钱。“唱完这场就放弃，青春就到这里了。”甘肃七里河大学演唱会前，他留下眼泪说。一位女学生递上纸条：我喜欢你的歌，要坚持梦想。他把纸条攥紧决定坚持梦想。34岁，他欠了十几万的债，父亲也病逝了。
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:47 UTC
329,"长相不行的人，为人也未必好。只不过由于长久寂寞的折磨，有时会发疯似地对人好。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:47 UTC
328,"小时候以为有钱人都很跋扈，心都是黑的。长大后才发现，很多有钱人都懂得很多，经历很丰富，做事儿很认真，为人很宽厚，理性，比穷人更好相处。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:47 UTC
327,"我从来不会脑残地在网上晒自己买的名牌，因为我买不起。 
",,2019-04-18 02:50:00 UTC,2019-04-28 08:23:47 UTC
326,"多照照镜子，很多事情你就明白原因了。 
",,2019-04-18 02:49:59 UTC,2019-04-28 08:23:47 UTC
325,"有些妹子喜欢带上墨镜自拍。其实再戴上口罩，会显得更美。
",,2019-04-18 02:49:59 UTC,2019-04-28 08:23:47 UTC
324,"这个世界没有错，谁让你长得不好看又没钱。 
",,2019-04-18 02:49:59 UTC,2019-04-28 08:23:47 UTC
323,"三十岁时，大部分人都卡在初级职位上。现有的工作升不上去，又无法承担转行的时间成本，更来不及再去读书。父母开始多病;自己收入有限，也没有存款。更大的痛苦，是看到身边没有背景但努力又聪明的人已经小有成就，有背景的人已经开始过上贵族生活了。 
",,2019-04-18 02:49:59 UTC,2019-04-28 08:23:47 UTC
322,"很多人不断地规划自己的人生，每天压力很大。其实不管你怎么过。都会后悔的。想想你这前几十年就明白了。 
",,2019-04-18 02:49:59 UTC,2019-04-28 08:23:47 UTC
321,"人生就是这样，有欢笑也有泪水。一部分人主要负责欢笑，另一部分人主要负责泪水。 
",,2019-04-18 02:49:59 UTC,2019-04-28 08:23:47 UTC
